Date,YiBin,LuZhou,ChongQing,FuLing,WanXian,MaoPing,YiChang,ShaShi,JianLi,ChengLingJi,HanKou,HuangShi,JiuJiang,AnQing,WuHu,NanJing,ZhenJiang,XiangJiangChangSha
02/07/2015,7.1,6,11.56,153.66,148.94,146.33,9.23,7.48,11.1,13.25,12.78,12.55,11.86,11.02,7.76,6.62,5.52,31.48
01/07/2015,6.2,5.5,14.7,154.05,148.13,145.24,9.29,7.04,10.81,13.06,12.8,12.64,11.87,11.08,7.91,6.77,5.51,31.39
30/06/2015,5.3,4.3,12.49,150.99,147.19,145.55,7.15,5.92,10.64,13.14,12.94,12.8,12,11.3,8.12,6.9,5.49,31.38
29/06/2015,4.4,4.3,8.13,149.8,147.46,146.44,6,6.17,10.89,13.3,13.04,12.87,12.17,11.4,8.24,6.99,5.52,31.52
28/06/2015,4.5,4.3,7.58,151.14,147.86,146.15,7.52,6.56,10.83,13.46,13.09,12.95,12.24,11.44,8.32,6.89,5.38,31.72
27/06/2015,4.5,4.3,12.58,152.44,147.53,145.48,7.52,5.67,10.39,13.61,13.23,12.98,12.4,11.39,7.98,6.58,5.05,31.97
26/06/2015,4.4,4.1,11.54,150.3,147.05,145.68,5.88,3.89,10.11,13.81,13.36,13.23,12.49,11.41,7.82,6.22,4.58,32.35
25/06/2015,4.3,4.8,6.61,148.01,146.16,145.52,3.83,4.07,10.3,14.01,13.43,13.32,12.6,11.47,7.85,6.18,4.53,32.65
24/06/2015,4.2,4.2,5.08,147.91,145.94,145.3,4.05,4.39,10.36,13.85,13.43,12.96,12.62,11.48,7.82,6.14,4.45,32.83
23/06/2015,3.8,3.8,4.24,147.88,146.2,145.6,4.16,4.33,10.41,13.69,13.28,13.23,12.54,11.4,7.79,6.03,4.38,33.32
22/06/2015,3.8,3.1,4.45,148.23,146.11,145.45,4.26,4.93,10.55,13.49,13.17,12.96,12.44,11.34,7.74,5.98,4.43,33.74
21/06/2015,2.5,2.5,4.35,147.81,146.11,145.22,6.23,5.65,10.62,13.39,13.02,12.94,12.36,11.3,7.75,5.99,4.75,32.28
20/06/2015,3.1,3.7,4.47,148.69,147.01,145.88,6.83,5.73,10.59,13.24,13.04,12.95,12.31,11.31,7.81,6.07,5.17,32.1
19/06/2015,3.2,3.2,4.27,149.4,147.95,146.87,6.46,5.72,10.54,13.16,13.04,12.92,12.2,11.22,7.81,6.2,5.48,32.2
18/06/2015,3.6,3.1,3.85,150.03,148.72,147.73,6.44,5.82,10.34,13.1,12.94,12.88,12.09,11.13,7.74,6.41,5.57,32.28
17/06/2015,2.1,2.6,4.44,150.19,148.71,147.49,6.71,5.16,10.03,12.96,12.48,12.37,11.83,10.83,7.44,6.33,5.34,32.54
11/06/2015,2.8,3,4.7,153.54,152.84,152.05,5.85,4.75,9.29,11.82,11.36,11.24,10.77,9.89,6.62,5.19,3.75,31.09
10/06/2015,3.8,3.3,4.69,154.18,153.49,152.75,5.86,4.44,8.75,11.49,11.16,11.05,10.58,9.76,6.57,5.11,3.65,31.03
09/06/2015,3.6,3.2,5.1,154.78,154.14,153.34,5.63,3.11,7.67,11.09,10.97,10.91,10.37,9.66,6.48,4.94,3.47,31.34
08/06/2015,3.4,3.2,4.47,155.15,154.64,154.05,3.68,0.85,6.81,10.78,10.71,10.63,10.12,9.37,6.23,4.73,3.5,31.09
07/06/2015,3,2.9,4.28,154.53,154.15,153.87,0.58,-0.14,6.66,10.69,10.49,10.37,9.94,9.2,6.14,4.7,3.98,30.99
06/06/2015,2.8,3,4.3,153.49,153.14,152.86,0.64,-0.02,6.69,10.57,10.38,10.25,9.83,9.09,6.02,4.61,4.34,31.06
04/06/2015,2.7,2.6,2.73,151.14,150.88,150.56,0.69,0.71,6.96,10.14,10.02,9.87,9.38,8.74,5.89,5.03,4.56,30.94
03/06/2015,1.8,2.1,2.49,150.38,150.18,149.86,0.86,1.77,7.36,9.89,9.82,9.65,9.16,8.57,5.8,5.17,4.5,30.61
02/06/2015,1.5,1.7,2.41,150.11,149.74,149.03,4.1,3.5,7.26,9.75,9.58,9.43,9.06,8.41,5.45,4.83,4.04,30.64
01/06/2015,1,1.7,2.07,150.29,149.9,149.39,2.66,2.3,7.16,9.72,9.42,9.31,8.93,8.26,5.38,4.64,3.74,30.85
19/05/2015,1,2,2.59,153.87,153.87,153.37,1.91,2.3,6.95,9.44,8.99,8.72,8.17,7.59,4.83,4.46,4.13,31.28
18/05/2015,1.1,2,2.49,154.27,154.33,153.87,2.65,2.31,6.86,9.24,8.79,8.33,7.88,7.32,4.65,4.37,3.77,31.15
17/05/2015,1.1,2,3.01,154.81,154.78,154.26,2.64,2.31,6.72,9.06,8.55,8.2,7.58,7.05,4.47,4.18,3.43,30.83
16/05/2015,1.2,2.2,2.57,155.18,155.17,154.71,2.77,2.28,6.57,8.84,8.24,7.96,7.21,6.69,4.3,3.89,3.1,30.3
15/05/2015,1.1,2.1,2.87,155.55,155.53,155.08,2.98,2.18,6.43,8.64,7.8,7.35,6.77,6.22,3.94,3.41,2.61,30.32
14/05/2015,1.1,2.4,2.98,155.77,155.81,155.36,2.34,2.03,6.28,8.43,7.54,7.08,6.48,5.94,3.65,2.94,2.14,30.8
13/05/2015,1.8,2.3,3.14,156.14,156.24,155.78,2.71,2,6.16,8.19,7.34,6.9,6.23,5.73,3.52,2.78,1.97,30.99
12/05/2015,1.6,2.6,2.91,156.57,156.64,156.16,2.61,2,6.01,7.94,7.13,6.63,5.99,5.61,3.42,2.61,1.78,31.15
11/05/2015,1.9,2.6,3.26,156.95,157,156.51,2.7,1.81,5.88,7.78,6.92,6.5,5.8,5.45,3.53,2.82,2.03,30.8
10/05/2015,1.8,2.6,3.18,157.32,157.38,159.93,2.63,1.76,5.77,7.74,6.84,6.38,5.61,5.3,3.43,2.71,2.15,30.67
09/05/2015,1.8,2.6,2.3,157.82,157.95,157.56,2.5,1.92,5.71,7.59,6.67,6.2,5.47,5.2,3.41,2.69,2.67,30.64
08/05/2015,1.3,1.9,2.8,158.46,158.58,158.16,2.93,1.96,5.61,7.42,6.53,6.09,5.35,5.12,3.32,2.64,3.03,30.55
07/05/2015,1.4,2.2,3.1,159.12,159.25,158.81,2.95,1.87,5.54,7.35,6.5,6.07,5.31,5.08,3.28,2.81,3.3,30.71
06/05/2015,1.8,2.2,3.19,159.68,159.81,159.42,2.79,1.96,5.51,7.24,6.49,6.03,5.29,5.03,3.22,3.06,3.29,30.6
05/05/2015,1.7,2.2,3.19,160.24,160.39,159.94,2.87,1.97,5.43,7.19,6.46,6,5.21,4.96,3.14,3.27,3.28,30.54
04/05/2015,1.8,2.2,3.68,160.81,160.94,160.57,3.04,1.94,5.41,7.17,6.43,5.97,5.15,4.89,3.07,3.32,3.17,30.34
03/05/2015,2,2.2,4.15,161.3,161.43,160.96,2.85,1.76,5.43,7.15,6.41,5.92,5.1,4.87,3.08,3.16,2.77,30.37
02/05/2015,1.6,1.8,4.46,161.66,161.82,161.42,2.71,1.73,5.41,7.1,6.37,5.9,5.09,4.84,3.14,3.32,2.79,30.8
01/05/2015,1.9,2.2,4.4,162.11,162.17,161.75,2.65,2.08,5.43,7.06,6.29,5.87,5.07,4.81,3.09,3.05,2.44,30.61
30/04/2015,1.9,2.4,4.73,162.58,162.68,162.29,3.01,2.09,5.51,7.09,6.33,5.92,5.11,4.84,3.14,2.89,2.25,30.56
29/04/2015,2.2,2.4,5.03,163.09,163.24,162.88,3.1,2.18,5.53,7.12,6.38,6.01,5.19,4.9,3.15,2.71,2.07,30.42
28/04/2015,2.2,2.4,5.55,163.68,163.79,163.53,2.82,2.28,5.64,7.14,6.43,6.08,5.28,5,3.19,2.55,1.9,30.52
27/04/2015,2.2,2.7,5.8,164.25,164.39,164,3.53,2.23,5.63,7.16,6.47,6.11,5.35,5.1,3.25,2.6,1.86,30.51
26/04/2015,2.1,2.4,6.24,164.84,165,164.59,3.15,2.23,5.66,7.2,6.45,6.09,5.4,5.2,3.35,2.64,1.84,30.45
25/04/2015,1.7,2.5,6.5,165.39,165.61,165.22,3.25,2.22,5.7,7.13,6.42,6.1,5.45,5.3,3.47,2.73,1.96,30.57
24/04/2015,1.7,2.2,6.8,165.98,166.18,165.88,2.98,2.17,5.54,7.06,6.36,6.06,5.51,5.43,3.63,2.83,2.18,30.62
23/04/2015,1.9,2,7.27,166.56,166.78,166.39,3.39,2.09,5.42,6.93,6.27,6.04,5.57,5.55,3.74,2.93,2.82,30.71
22/04/2015,1.4,1.6,7.99,167.08,167.26,166.85,3.42,2.04,5.17,6.67,6.15,6.02,5.66,5.7,3.88,3.04,3.34,30.75
21/04/2015,1.3,2.3,8.27,167.51,167.71,167.28,3.33,1.51,4.87,6.36,6.06,6.05,5.79,5.86,3.99,3.31,3.75,30.63
20/04/2015,1.9,2.5,8.5,167.8,168.13,167.68,2.14,0.94,4.48,6.09,6.07,6.21,6,6.07,4.1,3.86,3.89,30.73
19/04/2015,1.7,2.4,8.6,168.04,168.26,167.9,1.79,0.23,3.99,6.03,3.3,6.47,6.24,6.26,4.15,4.04,3.74,30.65
18/04/2015,1.7,2.2,8.75,168.14,168.31,167.96,1.19,-0.57,3.92,6.24,6.58,6.74,6.5,6.45,4.3,4.07,3.46,30.52
17/04/2015,1.9,2.4,8.65,167.91,168.05,167.81,0.79,-0.79,4.12,6.61,6.9,7.02,6.69,6.54,4.33,4.06,3.27,30.5
16/04/2015,2,2.5,8.49,167.65,167.8,167.64,0.55,-0.57,4.39,6.98,7.15,7.22,6.89,6.68,4.38,3.67,2.79,30.47
15/04/2015,2.2,2.6,8.24,167.43,167.6,167.46,0.67,-0.45,4.68,7.33,7.36,7.4,7.05,6.78,4.43,3.55,2.62,30.44
14/04/2015,2.2,2.6,8.23,167.26,167.4,167.2,0.62,-0.15,4.95,7.59,7.51,7.49,7.13,6.85,4.49,3.44,2.45,30.6
13/04/2015,2.3,2.6,7.98,166.95,167.13,166.94,0.93,0.14,5.07,7.77,7.61,7.59,7.22,6.93,4.59,3.52,2.48,30.65
12/04/2015,2.3,2.6,7.8,166.82,166.99,166.8,1.38,0.12,5.1,7.87,7.72,7.68,7.29,6.96,4.63,3.56,2.52,30.65
11/04/2015,2.3,2.7,7.82,166.71,166.85,166.63,1.4,0.11,5.05,7.92,7.75,7.65,7.23,6.92,4.6,3.53,2.56,30.63
10/04/2015,2.3,2.7,7.5,166.57,166.75,166.51,1.42,-0.08,4.92,7.89,7.69,7.59,7.14,6.83,4.55,3.46,2.76,30.31
09/04/2015,2.2,2.6,7.3,166.47,166.67,166.39,0.82,-0.26,4.85,7.79,7.56,7.43,6.98,6.7,4.48,3.41,3.07,30.31
08/04/2015,2.1,2.4,7.1,166.23,166.44,166.19,0.79,-0.18,4.68,7.34,7.31,7.25,6.69,6.45,4.36,3.36,3.4,30.41
07/04/2015,2,2.4,6.89,165.94,166.1,165.86,0.81,-0.23,4.58,6.97,7.07,7.02,6.33,6.05,4.06,3.42,3.65,30.11
06/04/2015,2,2.4,6.7,165.6,165.8,165.54,0.81,-0.18,4.49,6.77,6.61,6.43,5.72,5.45,3.59,3.31,3.5,30.24
05/04/2015,2.1,2.5,6.69,165.24,165.34,165.15,0.88,-0.14,4.36,6.59,5.85,5.61,5.11,4.97,3.14,3.08,3.15,30.53
04/04/2015,2.1,2.6,6.32,164.93,165.07,164.87,1.01,0.26,4.17,5.83,5.18,5.03,4.62,4.51,2.92,3.17,3.06,30.53
12/03/2015,0.9,1.6,6.55,166.43,166.63,166.46,0.82,-0.42,3.47,5.3,4.62,4.6,4.39,4.37,2.69,2.02,1.41,30.24
11/03/2015,0.9,0.8,6.77,166.68,166.86,166.64,0.75,-0.5,3.51,5.44,4.66,4.62,4.38,4.39,2.8,2.12,1.63,29.89
10/03/2015,0.5,0.8,6.95,166.87,167.04,166.76,0.79,-0.47,3.55,5.5,4.62,4.59,4.34,4.32,2.82,2.21,2.57,29.92
09/03/2015,0.9,0.8,7.21,167.06,167.23,167.01,0.92,-0.43,3.54,5.46,4.63,4.56,4.25,4.32,2.81,2.17,2.62,30.13
08/03/2015,0.7,1.2,7.59,167.17,167.34,167.12,0.97,-0.41,3.52,5.45,4.64,4.55,4.21,4.28,2.77,2.3,2.81,30.14
07/03/2015,0.8,2.1,7.5,167.26,167.44,167.15,0.88,-0.42,3.53,5.45,4.64,4.51,4.17,4.21,2.66,2.48,2.85,30.04
06/03/2015,1,2,7.61,167.34,167.52,167.26,0.95,-0.36,3.45,5.42,4.59,4.46,4.1,4.14,2.53,2.47,2.62,29.96
05/03/2015,0.7,1.9,7.68,167.45,167.65,167.4,1.02,-0.53,3.42,5.38,4.51,4.37,4.01,4.03,2.49,2.54,2.44,30
04/03/2015,0.8,1.6,7.8,167.62,167.8,167.5,0.65,-0.59,3.32,5.3,4.39,4.09,3.81,3.79,2.24,2.73,2.56,30
03/03/2015,0.7,1.3,7.8,167.74,167.99,167.74,0.58,-0.68,3.27,5.16,4.23,3.98,3.59,3.63,2.19,2.21,1.8,29.97
02/03/2015,0.8,0.8,7.98,167.97,168.19,167.95,0.46,-0.67,3.1,4.95,3.91,3.74,3.32,3.36,2.1,2.17,1.69,29.55
01/03/2015,0.6,0.9,8.19,168.14,168.39,168.1,0.33,-0.8,2.92,4.67,3.57,3.38,2.97,3.08,1.84,1.63,1.16,29.42
28/02/2015,0.6,1.1,8.27,168.23,168.45,168.15,0.38,-0.89,2.68,4.3,3.25,3.03,2.53,2.65,1.69,1.47,1.01,29.39
27/02/2015,0.8,1,8.35,168.33,168.54,168.24,0.36,-1.19,2.45,4.21,3.02,2.82,2.18,2.28,1.61,1.5,1.02,29.41
26/02/2015,0.8,1,8.4,168.43,168.66,168.42,0.09,-1.53,2.45,4.19,2.86,2.56,1.98,2.12,1.51,1.32,0.8,29.28
25/02/2015,0.8,0.9,8.52,168.49,168.75,168.55,0.04,-1.44,2.37,4.03,2.64,2.33,1.81,2.05,1.51,1.33,0.85,29.24
24/02/2015,0.8,0.9,8.61,168.64,168.88,168.65,0.06,-1.52,2.26,2.26,2.46,2.16,1.69,2.03,1.53,1.27,0.9,29.49
23/02/2015,0.6,0.9,8.69,168.75,168.98,168.74,-0.01,-1.55,2.16,3.58,2.21,2,1.59,1.59,2,1.3,1.72,29.4
22/02/2015,0.6,0.8,8.82,168.86,169.09,168.87,-0.04,-1.51,2.04,3.3,2.04,3.3,1.46,1.92,1.47,1.17,2.24,29.45
21/02/2015,0.6,0.8,9.03,169,169.22,168.96,-0.03,-1.52,2.02,3.14,1.96,1.78,1.41,1.86,1.43,1.46,2.48,29.47
20/02/2015,0.6,0.8,9.03,169.14,169.36,169.09,-0.03,-1.51,2.03,3.04,1.95,1.76,1.26,1.74,1.3,2.01,2.45,29.3
19/02/2015,0.6,0.8,8.27,169.35,169.5,169.25,0.07,-1.47,2.02,3.04,1.89,1.73,1.21,1.62,1.1,2.06,2.21,29.18
18/02/2015,0.4,0.8,9.39,169.48,169.71,169.49,-0.02,-1.44,2.14,3.02,1.89,1.69,1.18,1.58,1.04,2.02,1.87,29.23
17/02/2015,0.8,0.8,9.55,169.66,169.88,169.65,0.19,-1.18,2.11,2.99,1.91,1.72,1.18,1.48,1.03,1.91,1.47,29.44
16/02/2015,0.4,0.9,9.75,169.83,170.03,169.85,0.23,-1.24,2.01,2.99,1.94,1.74,1.21,1.45,1.03,1.41,1.01,29.23
15/02/2015,0.5,1.1,9.92,169.95,170.17,169.99,0.11,-1.46,2.05,3,1.99,1.79,1.28,1.45,0.97,1.05,0.7,29.09
14/02/2015,0.7,0.9,10.1,170.08,170.26,170.02,0.18,-1.45,2.06,3.09,2.02,1.8,1.29,1.5,1,0.96,0.59,29.19
13/02/2015,0.8,1.2,10.07,170.11,170.36,170.13,0.13,-1.44,2.17,3.1,2.03,1.78,1.32,1.51,1.14,1.11,0.7,29.2
12/02/2015,1.1,1.2,10.14,170.17,170.4,170.23,0.13,-1.23,2.23,3.14,2.04,1.84,1.36,1.55,1.04,0.91,0.48,29.14
11/02/2015,0.9,1.2,10.13,170.21,170.47,170.29,0.42,-1.14,2.1,3.14,2.04,1.88,1.39,1.63,1.16,0.98,0.6,29
10/02/2015,1,1.1,10.3,170.33,170.57,170.31,0.3,-1.52,2.01,3.1,2.07,1.91,1.43,1.72,1.18,0.95,0.8,29.12
09/02/2015,0.9,1.1,10.33,170.39,170.63,170.38,0.16,-1.52,2.07,3.1,2.09,1.94,1.45,1.79,1.31,1.16,1.28,29.76
08/02/2015,1,1,10.46,170.45,170.7,170.44,0.2,-1.48,2.08,3.13,2.11,1.94,1.45,1.78,1.26,1.02,1.67,29.72
07/02/2015,0.8,1.2,10.44,170.46,170.73,170.51,0.23,-1.44,2.08,3.15,2.17,1.98,1.44,1.75,1.2,1.04,1.84,29.71
06/02/2015,1.2,0.9,10.5,170.5,170.73,170.48,0.15,-1.45,2.08,3.17,2.2,1.97,1.43,1.74,1.17,1.25,2.02,29.72
05/02/2015,1,1.4,10.5,170.53,170.75,170.51,0.18,-1.45,2.1,3.21,2.2,1.94,1.43,1.74,1.14,1.48,2,29.71
04/02/2015,0.8,1.3,10.49,170.54,170.76,170.52,0.16,-1.45,2.12,3.2,2.19,1.93,1.43,1.74,1.12,1.73,2.01,29.75
03/02/2015,0.8,1.1,10.59,170.58,170.81,170.59,0.16,-1.42,2.14,3.22,2.19,1.94,1.4,1.7,1.06,1.81,1.9,29.83
02/02/2015,0.8,1.3,10.62,170.57,170.78,170.58,0.13,-1.38,2.15,3.26,2.17,1.88,1.37,1.65,0.93,1.75,1.54,29.73
01/02/2015,1.1,1.3,10.64,170.61,170.81,170.59,0.14,-1.4,2.13,3.27,2.11,1.85,1.36,1.65,1.01,1.55,1.16,29.56
31/01/2015,0.9,1.8,10.68,170.62,170.84,170.62,0.13,-1.34,2.15,3.19,2,1.84,1.43,1.63,1.15,1.38,1.01,29.64
30/01/2015,0.9,2,10.64,170.58,170.82,170.6,0.23,-1.38,2.05,3.01,1.98,1.92,1.48,1.74,1.19,1.18,0.82,29.91
29/01/2015,1,1.9,10.64,170.55,170.75,170.51,0.24,-1.44,2,2.95,2.01,1.91,1.54,1.79,1.31,1.22,0.78,30.33
28/01/2015,0.7,1.9,10.63,170.54,170.73,170.46,0.13,-1.57,2.03,2.99,2.03,1.95,1.56,1.78,1.41,1.33,0.85,30.18
27/01/2015,1,1.7,10.58,170.51,170.71,170.44,0.13,-1.44,2.08,3.03,2.08,1.94,1.52,1.81,1.49,1.29,0.8,30.08
26/01/2015,0.9,1.9,10.58,170.52,170.7,170.5,0.17,-1.5,2.11,3.1,2.13,1.94,1.5,1.87,1.46,1.25,0.77,29.96
25/01/2015,1.1,2.1,10.54,170.54,170.74,170.52,0.24,-1.44,2.16,3.13,2.15,1.97,1.48,1.93,1.55,1.29,1.18,30.03
24/01/2015,1.2,1.9,10.59,170.55,170.73,170.51,0.26,-1.4,2.14,3.15,2.17,1.96,1.44,1.88,1.49,1.19,1.75,30.1
23/01/2015,1,1.8,10.5,170.54,170.72,170.49,0.2,-1.43,2.16,3.15,2.15,1.93,1.39,1.84,1.38,1.15,2.18,30.17
22/01/2015,0.9,1.7,10.58,170.6,170.78,170.49,0.21,-1.42,2.13,3.14,2.1,1.9,1.37,1.78,1.23,1.53,2.2,30.26
21/01/2015,0.7,1.8,10.62,170.59,170.78,170.63,0.13,-1.46,2.13,3.11,2.11,1.87,1.33,1.72,1.17,1.91,2.16,30.28
20/01/2015,0.7,1.9,10.59,170.59,170.76,170.6,0.15,-1.43,2.14,3.12,2.08,1.84,1.28,1.61,1.04,1.89,1.94,30.15
19/01/2015,1.3,1.8,10.59,170.59,170.75,170.57,0.16,-1.39,2.12,3.12,2.06,1.81,1.29,1.54,0.83,1.49,1.22,30.03
18/01/2015,0.7,1.8,10.6,170.61,170.78,170.62,0.21,-1.4,2.06,3.08,2.03,1.8,1.3,1.53,1.11,1.51,1.1,30.11
17/01/2015,1,1.8,10.68,170.66,170.83,170.59,0.12,-1.45,2.03,3.02,1.97,1.8,1.31,1.48,1.02,1.16,0.82,30.14
16/01/2015,0.9,1.7,10.69,170.64,170.82,170.65,0.12,-1.44,2,2.9,1.96,1.8,1.33,1.55,1.07,1.08,0.77,30.21
15/01/2015,0.7,1.7,10.68,170.69,170.84,170.67,0.15,-1.46,1.99,2.85,1.93,1.8,1.37,1.6,1.15,1.11,0.76,29.95
14/01/2015,0.7,1.8,10.79,170.7,170.89,170.68,0.09,-1.43,1.98,2.84,1.93,1.81,1.38,1.63,1.34,1.15,0.75,29.77
13/01/2015,0.6,1.6,10.73,170.72,170.91,170.72,0.23,-1.44,1.98,2.84,1.91,1.83,1.41,1.69,1.36,1.16,0.73,29.51
12/01/2015,0.7,1.8,10.72,170.71,170.92,170.75,0.18,-1.44,1.97,2.83,1.91,1.82,1.42,1.7,1.34,1.07,0.8,29.46
11/01/2015,0.9,1.7,10.76,170.78,170.97,170.82,0.15,-1.48,1.98,2.85,1.96,1.83,1.43,1.73,1.35,1.03,0.85,29.51
10/01/2015,0.8,1.7,10.88,170.8,170.98,170.8,0.15,-1.47,2.01,2.85,1.98,1.73,1.48,1.8,1.36,1.03,1.3,29.52
09/01/2015,0.9,1.8,10.73,170.89,171.08,170.91,0.15,-1.47,2.07,2.91,2.01,1.85,1.53,1.85,1.36,1.11,1.73,29.49
08/01/2015,0.7,1,10.88,170.95,171.14,170.93,0.13,-1.4,2.11,2.94,2.05,1.93,1.56,1.93,1.36,1.11,1.87,29.37
07/01/2015,0.7,1.1,10.9,170.95,171.18,170.98,0.22,-1.36,2.13,2.97,2.11,1.95,1.62,2,1.54,1.54,2.27,29.28
06/01/2015,1,1.4,10.9,10.9,171.22,170.98,0.18,-1.38,2.11,2.99,2.16,2,1.66,1.94,1.4,1.7,2.05,29.31
05/01/2015,1,0.9,10.95,171.11,171.31,171.17,0.18,-1.4,2.15,3.06,2.45,2.11,1.69,1.96,1.34,2.06,2.15,29.34
04/01/2015,0.6,0.8,11.1,171.24,171.42,171.28,0.15,-1.4,2.17,3.14,2.5,2.22,1.78,1.97,1.3,1.86,1.64,29.33
03/01/2015,1,0.8,11.18,171.31,171.5,171.38,0.12,-1.48,2.27,3.4,2.64,2.36,1.81,1.95,1.18,1.85,1.41,29.3
02/01/2015,0.7,0.9,11.3,171.39,171.57,171.42,0.1,-1.36,2.39,3.61,2.72,2.4,1.85,2,1.28,1.55,1.14,29.26
01/01/2015,0.8,1.3,11.43,171.45,171.66,171.44,0.17,-1.02,2.53,3.71,2.75,2.42,1.88,1.92,1.6,1.58,1.23,29.12
31/12/2014,0.7,1.5,11.49,171.55,171.76,171.59,0.49,-0.91,2.67,3.79,2.73,2.44,1.86,2,1.62,1.4,1,29.23
30/12/2014,1.2,1.3,11.62,171.7,171.95,171.81,0.58,-0.66,2.76,3.77,2.77,2.43,1.89,2.04,1.59,1.42,0.98,29.44
29/12/2014,0.9,1.3,11.87,171.87,172.1,171.95,0.87,-0.59,2.79,3.74,2.75,2.45,1.92,2.16,1.68,1.48,0.95,29.42
28/12/2014,1,1.6,12.03,172.05,172.29,172.12,0.92,-0.6,2.74,3.72,2.72,2.39,1.98,2.3,1.8,1.54,1,29.35
27/12/2014,1.1,1.6,12.21,172.26,172.49,172.28,0.81,-0.65,2.69,3.65,2.71,2.48,2.05,2.37,1.84,1.5,1.08,29.37
26/12/2014,1.3,1.6,12.49,172.42,172.64,172.44,0.89,-0.76,2.62,3.59,2.74,2.53,2.12,2.45,1.85,1.47,1.6,29.44
25/12/2014,1.1,1.4,12.52,172.53,172.73,172.52,0.81,-0.79,2.5,3.54,2.81,2.6,2.18,2.48,1.79,1.41,2.28,29.34
24/12/2014,0.9,1.5,12.65,172.66,172.86,172.63,0.71,-1.08,2.44,3.58,2.93,2.72,2.28,2.55,1.75,1.6,2.23,29.11
23/12/2014,1.1,1.9,12.69,172.73,172.95,172.75,0.45,-1.07,2.37,3.64,3.03,2.73,2.4,2.63,1.7,1.92,2.26,29.07
22/12/2014,0.8,1.3,12.81,172.86,173.05,172.85,0.43,-1.32,2.46,3.75,3.15,2.91,2.55,2.75,1.65,1.97,1.98,29.16
21/12/2014,1.3,1,12.85,172.88,173.1,172.96,0.11,-1.21,2.6,3.79,3.3,3.1,2.67,2.87,1.86,2.3,1.96,29.39
20/12/2014,1.2,1.5,12.9,172.91,173.13,172.94,0.15,-0.95,2.7,3.89,3.51,3.25,2.83,2.96,1.92,2.17,1.7,29.43
19/12/2014,1.3,1.5,12.9,172.93,173.15,173.02,0.46,-1.04,2.73,4.04,3.7,3.52,2.99,3.06,2,2.02,1.54,29.28
18/12/2014,1.1,1.1,12.95,173.01,173.27,173.09,0.42,-1.05,2.81,4.23,3.91,3.68,3.17,3.21,2,1.73,1.23,29.11
17/12/2014,0.8,1.5,13.02,173.08,173.33,173.16,0.29,-0.93,2.92,4.41,4.13,3.92,3.4,3.42,2.16,1.82,1.3,29.02
16/12/2014,1.2,1.5,13.07,173.13,173.39,173.24,0.47,-0.92,2.97,4.64,4.35,4.08,3.63,3.6,2.29,2.22,1.21,28.91
15/12/2014,1.2,1.6,13.18,173.18,173.44,173.28,0.39,-0.94,3.09,4.89,4.62,4.35,3.8,3.78,2.51,2.04,1.42,28.87
14/12/2014,1.2,1.7,13.22,173.25,173.51,173.31,0.47,-0.87,3.19,5.16,4.85,4.58,3.96,3.93,2.61,2.08,1.43,28.85
13/12/2014,1.3,1.6,13.43,173.33,173.58,173.37,0.45,-0.85,3.4,5.44,5.06,4.78,4.11,4.07,2.66,2.05,1.44,28.78
12/12/2014,1,1.5,13.43,173.36,173.62,173.4,0.49,-0.7,3.7,5.72,5.26,4.93,4.22,4.1,2.84,2.24,1.67,28.66
11/12/2014,1.3,1.9,13.38,173.37,173.64,173.62,0.39,-0.39,4.11,5.99,5.42,5.04,4.27,4.22,2.85,2.17,1.99,28.46
10/12/2014,1.3,1.6,13.38,173.39,173.67,173.42,0.7,0.18,4.3,6.2,5.51,5.08,4.26,4.26,2.92,2.3,2.47,28.27
09/12/2014,1.6,1.8,13.45,173.48,173.72,173.45,0.88,0.65,4.6,6.41,5.52,5.06,4.23,4.13,2.74,2.36,2.85,27.83
08/12/2014,1.2,1.5,13.69,172.73,173.95,173.67,1.8,0.65,4.55,6.39,5.48,5.03,4.14,4.03,2.61,2.32,2.55,28.42
07/12/2014,1.1,1.6,13.93,173.98,174.2,173.96,1.77,0.61,4.44,6.33,5.45,4.99,4.08,3.98,2.52,2.65,2.61,29.29
06/12/2014,1,1.4,14.2,174.21,174.42,174.13,1.77,0.55,4.36,6.29,5.37,4.76,3.98,3.87,2.37,2.52,2.25,29.73
05/12/2014,1.1,1.5,14.3,174.39,174.64,174.4,1.43,0.45,4.29,6.16,5.23,4.74,3.88,3.77,2.35,2.52,2.02,30
04/12/2014,0.9,1.3,14.57,174.65,174.86,174.54,1.77,0.33,4.15,6.03,5.09,4.63,3.74,3.63,2.38,2.34,1.84,29.99
03/12/2014,1,1.4,14.72,174.71,174.9,174.64,1.57,0.15,3.92,5.85,4.9,4.29,3.6,3.52,2.31,2.06,1.54,29.8
02/12/2014,1,1.8,14.7,174.73,174.93,174.72,1.45,-0.05,3.64,5.59,4.64,4.23,3.34,3.4,2.5,2.25,1.71,29.79
01/12/2014,0.8,1.3,14.67,174.83,175.03,174.81,1.12,-0.27,3.39,5.29,3.15,4.01,3.31,3.3,2.39,2.08,1.57,29.7
30/11/2014,0.9,1.2,14.8,174.81,175.02,174.8,1,-0.51,3.13,4.94,3.4,3.76,3.16,3.34,2.54,2.19,1.58,29.56
29/11/2014,0.7,2,14.61,174.69,174.89,174.68,0.76,-0.65,2.95,4.69,3.61,3.71,3.13,3.34,2.54,2.07,1.44,29.52
